id,state,name,address_line1,address_line2,city,district,pin_code
1930,Tamil Nadu,Parisutham Institute of Technology and Science,"NH-67,Ring Road",Nanjikottai,Thanjavur,Thanjavur,613006
1931,Tamil Nadu,Park College of Engineering and Technology,Avinashi Road (NH - 47),Kaniyur,Coimbatore,Coimbatore,641659
1932,Tamil Nadu,Park College of Technology,Prema Ravi Nagar,Karumathampatti,Coimbatore,Coimbatore,641659
1933,Tamil Nadu,PARK INSTITUTE OF ARCHITECTURE,NH-47 AVINASHI ROAD,KANIYUR,COIMBATORE,Coimbatore,641659
1934,Tamil Nadu,PARK TEACHER TRAINING INSTITUTE TIRUPUR,"KANIYUR,NH-47,AVINASHI ROAD",KARUMATHAMPATTI,COIMBATORE,Coimbatore,641659
1935,Tamil Nadu,Park's College,Chinnakarai,Tiruppur-641605,Tiruppur,Tiruppur,641605
1936,Tamil Nadu,PARVATHY ARTS & SCIECNE COLLEGE,Wisdom City,Begampur,Dindigul,Dindigul,624002
1937,Tamil Nadu,Paspo College of Education,"A.Jettihalli Post,",Dharmapuri Dt - 636 807.,Dharmapuri District.,Dharmapuri,636807
1938,Tamil Nadu,PASTOR LENSSEN POLYTECHNIC COLLEGE KUTHENKULY,LENSSEN NAGAR,KUTHENKULY,RADHAPURAM TK,Tirunelveli,627104
1939,Tamil Nadu,PASUMPON NETHAJI POLYTECHNIC COLLEGE MELANEELITHANALLUR,ARP NAGAR,MELANEELITHANALLUR,SANKARANKOVIL,Tirunelveli,627953
1940,Tamil Nadu,PATRICIAN COLLEGE OF ARTS AND SCIENCE,"Canal Bank Road, Gandhi Nagar",Adyar,Chennai,Chennai,600020
1941,Tamil Nadu,PATTAMMAL ALAGESAN COLLEGE OF ARTS AND SCIENCE,athur,chengalpattu,kanchipuram(dt),Chennai,603101
1942,Tamil Nadu,"PATTAMMAL SCHOOL OF NURSING, KUMBAKONAM","Sakkottai Post, Kumbakonam - 612 401","Sakkottai Post, Kumbakonam - 612 401",Kumbakonam,Thanjavur,612401
1943,Tamil Nadu,PATTUKKOTTAI POLYTECHNIC COLLEGE SANTHANKADU,PALAYAM,SANTHANKADU,PATTUKKOTTAI,Thanjavur,614601
1944,Tamil Nadu,"PAULS COLLEGE OF NURSING (Inst. Code - 330), VILLUPURAM","PAULS NAGAR, VANUR TALUK",VILLUPURAM DIST-605109,NA,Viluppuram,605109
1945,Tamil Nadu,Pavai Arts & Science College for Women,"NH-7,Anaipalayam.",Rasipuram-637 401.,Namakkal.,Namakkal,637401
1946,Tamil Nadu,Pavai College of Technology,"NH-7, SALEM-NAMAKKAL HIGHWAYS",PACHAL POST,NAMAKKAL,Namakkal,637018
1947,Tamil Nadu,PAVAI VARAM POLYTECHNIC COLLEGE PACHAL,"NH-7, PAAVAI NAGAR, PACHAL,",NA,NAMAKKAL,Namakkal,637018
1948,Tamil Nadu,Pavendar Bharathidasan College of Engineering and Technology,"Thanjai Natarajan Nagar ,Mathur, pudukottai road",Tirucharappali,Tirucharappali,Tiruchirappalli,620024
1949,Tamil Nadu,Pavendar Bharathidasan Institute of Information Technology,Thanjai Nataran Nagar,"Mathur,Pudukkottai Road,",Tiruchirappalli,Tiruchirappalli,620024
1950,Tamil Nadu,PAVENDAR BHARATHIDASAN POLYTECHNIC COLLEGE MATHUR,THANJAI NATARAJAN NAGAR,MATHUR,TIRUCHIRAPPALLI,Tiruchirappalli,620024
1951,Tamil Nadu,"Paventhar Bharathidasan College of Arts & Science, Pudukkottai - 622 515.",Thanjai Nataraj nagar,Mathur,pudhukottai,Pudukkottai,622515
1952,Tamil Nadu,Peace College of Education,"NH-7, Dindigul to Karur Main Road,","Sukkampatty Post, Vittalnayakkanpatty,",Dindigul Dt - 624 709.,Dindigul,624709
1953,Tamil Nadu,"PEDIATRIC EMERGENCY UNIT, INSTITUTE OF CHILD HEALTH AND HOSPITAL FOR CHILDREN (MMC) (Inst. Code - 416), CHENNAI",INSTITUTE OF CHILD HEALTH AND HOSPITAL FOR CHILDREN,"18, HALLS ROAD, EGMORE",CHENNAI,Chennai,600008
1954,Tamil Nadu,PEE GEE College of Arts & Science,"NH-7,KRISHNAGIRI MAIN ROAD","PERIYANAHALLI VILLAGE & POST, PALACODE TALUK",DHARMAPURI,Dharmapuri,635205
1955,Tamil Nadu,PEE GEE POLYTECHNIC COLLEGE NO,NO 7 KRISHNAGIRI MAIN ROAD,PERIYANAHALLI DHARMAPURI -635 205,DHARMAPURI,Dharmapuri,635205
1956,Tamil Nadu,Penial Rural College of Education,Parali Pudur,Vemparali,Natham Taluk,Dindigul,624405
1957,Tamil Nadu,"Perarignar Anna Science College, Dharugapuram, Sivagiri (TK) Tirunelveli - 627 755.","College Road,",Dharugapuram,Sivagiri TK - 627 755,Tirunelveli,627021
1958,Tamil Nadu,PERI Institute of Technology,West Tambaram,Mannivakkam,Chennai,Kancheepuram,600048
1959,Tamil Nadu,"Periyar Arts College,Cuddalore-607 001",Silver Beach Road,Devanampattinam,Cuddalore,Cuddalore,607001
1960,Tamil Nadu,PERIYAR CENTENARY POLYTECHNIC COLLEGE VALLAM,PERIYAR NAGAR,VALLAM - 613 403,THANJAVUR,Thanjavur,613403
1961,Tamil Nadu,"PERIYAR COLLEGE OF PHARMACEUTICAL SCIENCES FOR GIRLS (Inst. Code - 031), TIRUCHIRAPALLI",PERIYAR CENTENARY EDUCATIONAL COMPLEX,TIRUCHIRAPPALLI,TIRUCHIRAPPALLI,Tiruchirappalli,620021
1962,Tamil Nadu,"Periyar E.V.R. College, Tiruchirappalli - 620 023.",Khajamalai,Near Bharathidasan University Campus,Tiruchirappalli,Tiruchirappalli,620023
1963,Tamil Nadu,"Periyar Maniammal Institute of Science & Technoloyg, Thanjavur",Periyar Nagar,Vallam - 613 403,Thanjavur,Thanjavur,613403
1964,Tamil Nadu,PERIYAR TEACHER TRAINING INSTITUTE PERIYAR MALIGAI PUTHUR,Puthur,NA,Trichy-17,Tiruchirappalli,620017
1965,Tamil Nadu,"Periyar University College of Arts & Science,harur","PERIYAR UNIVERSITY COLLEGE OF ARTS AND SCIENCE COLLEGE, HARUR 636 903","GOVT.BOYS.HR.SEC.SCHOOL, CAMPUS",HARUR,Dharmapuri,636903
1966,Tamil Nadu,"Periyar University College of Arts & Science,mettur",Thermal Four Roads,Mettur - 636 401,NA,Salem,636401
1967,Tamil Nadu,"Periyar University College of Arts & Science,pappirettipatty",Pappireddippatti,Pappireddippatti TK,Dharmapuri,Dharmapuri,636905
1968,Tamil Nadu,"Periyar University College of Arts & Science,pennagaram",Mamarathupallam Village Thitthioppanahalli,Bedarahalli Post Indur Via,Pennagaram Taluk,Dharmapuri,636803
1969,Tamil Nadu,"PERIYAR UNIVERSITY COLLEGE OF ARTS AND SCIENCE, IDAPPADI","THANGAYUR VILLAGE, (POST)","IDAPPADI (TK),SALEM DISTRICT PIN -637102.","IDAPPADI, SALEM",Salem,637102
1970,Tamil Nadu,PERIYAR UNIVERSITY PG EXT CENTRE GOVERNMENT ARTS COLLEGE CAMPUS,Government Arts College Campus,NA,Dharmapuri,Dharmapuri,636705
1971,Tamil Nadu,"Periyar University, Salem",Periyar Palkalai Nagar,Salem - 636 011,Salem,Salem,636011
1972,Tamil Nadu,PET College of Teacher Education,Tiruchendur Road,Vallioor-627117,Vallioor,Tirunelveli,627117
1973,Tamil Nadu,PET Engineering College,Postbox No.6,Tiruchendur Road,Vallioor,Tirunelveli,627117
1974,Tamil Nadu,PET POLYTECHNIC COLLEGE ACHAMPADU,"TIRUCHENDUR ROAD,VALLIOOR-627117",TIRUNELVELI DISTRICT,VALLIOOR,Tirunelveli,627117
1975,Tamil Nadu,PGP College of Agricultural Sciences,Palaninagar,Vettambadi,Namakkal,Namakkal,637405
1976,Tamil Nadu,PGP college of Engineering and Technology,"NH 7 Namakkal - Karur Main Road,",Paramathi 637207,Namakkal,Namakkal,637207
1977,Tamil Nadu,PGP POLYTECHNIC COLLEGE,"NH-7,KARUR MAIN ROAD,NAMAKKAL-637207.",NA,NAMAKKAL,Namakkal,637207
1978,Tamil Nadu,Pioneer College of Arts and Science,Postbox No 7204,Jothipuram post,Periyanaickenpalayam,Coimbatore,641047
1979,Tamil Nadu,"Pioneer Kumaraswamy College, Vettoornimadam, Nagercoil - 629 003.",Vettoornimadam,Nagercoil - 3,Nagercoil,Kanniyakumari,629003
1980,Tamil Nadu,PIONEER SCHOOL OF NURSING RAMANATHAPURAM,pioneer hospital complex,"68,madurai road",Ramanathapuram,Ramanathapuram,623501
1981,Tamil Nadu,PMP College of Arts & Seience,Thokkampatti,Thokkampatti PO,Dharmapuri,Dharmapuri,636705
1982,Tamil Nadu,"PMT Memorial college, Kamuthi","P.T.M.T.M.COLLEGE,","KOTTAIMEDU POST,",Kamuthi - 623 604,Ramanathapuram,623604
1983,Tamil Nadu,Podhigai College of Engineering and Technology,"ADIYUR POST, VINAYAKAPURAM, TIRUPATTUR",NA,TIRUPATTUR,Vellore,635601
1984,Tamil Nadu,POLLACHI COLLEGE OF ARTS AND SCIENCE,"107/1B,MAIN ROAD",POOSARIPATTI,POLLACHI,Coimbatore,642205
1985,Tamil Nadu,POLLACHI INSTITUTE OF ENGINEERING AND TECHNOLOGY,"107/1B, Main Road",Poosaripatti,Pollachi,Coimbatore,642205
1986,Tamil Nadu,Ponjesly college of Education,Alamparai,Vetturnimadam Post,Nagercoil,Kanniyakumari,629003
1987,Tamil Nadu,Ponjesly College of Engineering,NEAR PARVATHIPURAM,NAGERCOIL,NAGERCOIL,Kanniyakumari,629003
1988,Tamil Nadu,Ponkaliamman College of Education,Panduthakaranpudur,Manmangalam (Post) & (Taluk),Karur,Karur,639006
1989,Tamil Nadu,Ponmari College of Education,POMMADIMALAI,NARTHAMALAI - POST,PUDUKKOTTAI,Pudukkottai,622101
1990,Tamil Nadu,Ponnaiyah Ramajayam College of Engineering and Technology,"TNJ-TRY HIGHWAY,",VALLAM,THANJAVUR,Thanjavur,613403
1991,Tamil Nadu,"Ponnaiyah Ramajayam Institute of Science & Technology, Thanjavur","NH-67, TRICHY-THANJAVUR HIGHWAYS",VALLAM,THANJAVUR,Thanjavur,613403
1992,Tamil Nadu,PONNAIYAH RAMAJAYAM POLYTECHNIC COLLEGE KEELAPALAYUR VILLAGE,KEELAPALAYAR,PATTEESWARAM,KUMBAKONAM - 612703,Thanjavur,612703
1993,Tamil Nadu,PONNAIYAH RAMAJAYAM POLYTECHNIC COLLEGE VALLAM,TRICHY THANJAVUR HIGHWAYS,"PREC CAMPUS , VALLAM",THANJAVUR-613403,Thanjavur,613403
1994,Tamil Nadu,Ponnusamy Nadar College of Education,"R,28,TNHB colony",ayappakkam,"chennai,77",Chennai,600077
1995,Tamil Nadu,"Poompuhar College, Melaiyur - 609 107.","College Main Road,",Melaiyur 609 107,Sirkali taluk,Nagapattinam,609107
1996,Tamil Nadu,"POONDI PUDHUMAI MADHA COLLEGE OF EDUCATION, TIRUCHIRAPPALLI","VENGANKUDI, SAMAYAPURAM, TRICHIRAPALLI DISCT, PIN- 621112","VENGANKUDI, SAMAYAPURAM, TRICHIRAPALI DISTRICT, PIN- 621112",TRICHIRAPALLI,Tiruchirappalli,621112
1997,Tamil Nadu,Pope John Paul II College of Education,"Mulagumoodu Post, Kanyakumari District",NA,Nagercoil,Kanniyakumari,629167
1998,Tamil Nadu,"Pope's College, Sawyerpuram - 628 251",Main Road,NA,Sawyerpuram,Kanniyakumari,628251
1999,Tamil Nadu,"Post Graduate Research Institute in Animal Sciences, Kattupakkam",Kattupakkam,Kattankalathur Post,Chennai,Kancheepuram,603203
2000,Tamil Nadu,"POTHIGAI POLYTECHNIC COLLEGE POTHIGAI NAGAR, PERAMBALUR","POTHIGAI NAGAR, ELAMBALUR ROAD, PERAMBALUR-621212",NA,PERAMBALUR,Perambalur,621212
2001,Tamil Nadu,PPG Business School,NH 209 SATHY ROAD,SARAVANAMPATTI POST,COIMBATORE-641035,Coimbatore,641035
2002,Tamil Nadu,PPG Institute of Technology,"NH-209, Sathy Road,","Saravanampatti Post,",Coimbatore - 641 035.,Coimbatore,641035
2003,Tamil Nadu,Prahar School of Architecture,"11/4 RVP Complex,4th cross, Bharathi Park Road, Saibaba Colony,",Coimbatore,Coimbatore,Coimbatore,641011
2004,Tamil Nadu,Prathyusha Institute of Technology and Management,"Poonamalle-Thiruvallur High Road,","Aranvoyal Kuppam,",Tiruvallur,Thiruvallur,602025
2005,Tamil Nadu,"PREETHI HOSPITAL (Inst. Code - 549), MADURAI","No.27, Ganesh Nagar, 120 Feet Road,",K. Pudur,Madurai,Madurai,625007
2006,Tamil Nadu,PRESIDENCY COLLEGE,"No.100, Kamarajar Salai",Triplicane,Chennai,Chennai,600005
2007,Tamil Nadu,Prime College of Architecture and Planning (New),Koohur Main Road,Kilvelur,Nagapattinam,Nagapattinam,611104
2008,Tamil Nadu,PRIME TEACHER TRAINING INSTITUTE KLLVELUR,"MAIN ROAD, KILVELUR","KOOHUR ROAD , KILVELUR",NAGAPPATTINAM,Nagapattinam,611104
2009,Tamil Nadu,Prince Dr. K. Vasudevan College of Engineering & Technology,MEDAVAKKAM-MAMBAKKAM ROAD,PONMAR,CHENNAI,Kancheepuram,600127
2010,Tamil Nadu,PRINCE POLYTECHNIC COLLEGE,"PUTHUPPAI NALROAD,",MULANUR,MULANUR,Tiruppur,638106
2011,Tamil Nadu,PRINCE SHRI VENKATESHWARA ARTS AND SCIENCE COLLEGE,venkateshwara nagar,gowrivakkam,chennai,Chennai,600073
2012,Tamil Nadu,Prince Shri Venkateshwara Padmavathy Engineering College,Medavakkam - Mambakkam Road,Ponmar,Chennai,Kancheepuram,600127
2013,Tamil Nadu,"PRIYADARSHINI DENTAL COLLEGE & HOSPITAL (Inst. Code - 271), TIRUVALLUR","NO.1 VGR NAGAR,PANDUR,THIRUVALLUR - 631203","19,GOVINDAN STREET,AYYVOO COLONY,AMINJIKARAI CHENNAI 29",CHENNAI,Thiruvallur,631203
2014,Tamil Nadu,Priyadarshini Engineering College,Janathapuram,Chettiyappanur Village & post,Vaniayambadi,Vellore,635751
2015,Tamil Nadu,PRIYADARSHINI POLYTECHNIC COLLEGE CHETTIYAPPANUR,"BHARATH NAGAR, CHETTIYAPPANUR (VILLAGE & POST)",VANIYAMBADI,VELLORE,Vellore,635751
2016,Tamil Nadu,PROF DHANAPALAN COLLEGE FOR WOMEN,"Old Mahabalipuram Road, Kelambakkam.",Chennai - 603 103.,Chennai,Chennai,603103
2017,Tamil Nadu,PROF. S.A. TEACHERS TRAINING INSTITUTE CHEMENCHERY,"1/145, sardar patal Road","IT Highway, OMR Chemmencherry",Chennai,Kancheepuram,600119
2018,Tamil Nadu,Prof. S.A.College of Education,"1/145, sardar patel road","Rajiv Gandhi salai, semmancherry",chennai,Chennai,600119
2019,Tamil Nadu,Professional Group of Institutions,K.N.Puram Post,"Palladam,Tirupur Dist",Coimbatore,Tiruppur,641662
2020,Tamil Nadu,Providence College for Women,"Spring Field Post,","Bandishola,",Coonoor.,The Nilgiris,643104
2021,Tamil Nadu,PSG College of Arts and Science,Civil Aerodrome Post,Avinashi Road,Coimbatore - 641 014,Coimbatore,641014
2022,Tamil Nadu,PSG College of Education,"Palanisamy Gounder Thottam,","Tiruchengode Road,","Sankari, Salem Dt-637 301.",Salem,637301
2023,Tamil Nadu,PSG College of Technology,Avinashi Road,Peelamedu,Coimbatore,Coimbatore,641004
2024,Tamil Nadu,"PSG INSTITUTE OF MEDICAL SCIENCES AND RESEARCH (Inst. Code - 446), COIMBATORE","Post Box No 1674,Peelamedu",-,Coimbatore,Coimbatore,641004
2025,Tamil Nadu,PSG INSTITUTE OF TECHNOLOGY AND APPLIED RESEARCH,NEELAMBUR,NA,COIMBATORE,Coimbatore,641062
2026,Tamil Nadu,PSGR Krishnammal College for Women,"Peelamedu, Coimbatore - 641 004.",NA,Coimbatore,Coimbatore,641004
2027,Tamil Nadu,PSN College of Education,"Melathediyoor Post,",Palayamkottai Taluk,Tirunelveli,Tirunelveli,627152
2028,Tamil Nadu,PSN College of Engineering and Technology,"Melathediyoor,","Palayamkottai Taluk,",Tirunelveli,Tirunelveli,627152
2029,Tamil Nadu,PSN Engineering College,"Melathediyoor, Palayamkottai, Tirunelveli. Dist","Melathediyoor, Palayamkottai, Tirunelveli. Dist",Palayamkottai,Tirunelveli,627152
2030,Tamil Nadu,PSN Institute of Technology and Science,Melathediyoor,Palayamkottai Taluk,Tirunelveli - 627152,Tirunelveli,627152
2031,Tamil Nadu,PSNL College of Education,"Mettamalai post, Sattur - 626203",NA,Sattur,Virudhunagar,626203
2032,Tamil Nadu,PSV College of Education,Mittapalli,Balinayanapalli post - 635108,Krishnagiri,Krishnagiri,635108
2033,Tamil Nadu,"PSV POLYTECHNIC COLLEGE MIRATUNILAI, PUDUKKOTTAI",MIRATTUNILAI POST,THIRUMAYAM TALUK,PUDUKKOTTAI,Pudukkottai,622201
2034,Tamil Nadu,"PTR College of Engineering, Madurai",Madurai - Thirumangalam High Road,"Thana Pandian Nagar,Near Kappalur",Madurai,Madurai,625008
2035,Tamil Nadu,PUNITHA ANNAL TEACHER TRAINING INSTITUTE FOR WOMEN KEERANUR,Railway Station Road,Keeranur,Pudukkottai,Pudukkottai,622502
2036,Tamil Nadu,Punitha ohm Arts and Science College for Women,"Kechilapuram, Pandavarmangalam Post, Kovilpatti",NA,Kovilpatti,Thoothukkudi,628502
2037,Tamil Nadu,Punitha Ohm College of Education,Pandavarmangalam post -628502,Kechilapuram,kovilpatti,Thoothukkudi,628502
2038,Tamil Nadu,Punitha Valanar College of Education,"VIRALI PATTI VILLAGE,",KOSAVAPATTY,DINDIGUL,Dindigul,624304
2039,Tamil Nadu,PURATCHI THALAIVAR DR. MGR TEACHER TRAINING INSTITUTE MADURAI N.H. ROAD,"3/44-3, Kalkinatruvalasai, Keelanagachi Po",Uchipuli 623534,Keelanagachi Panchayat,Ramanathapuram,623534
2040,Tamil Nadu,Puratchi Thalaivar Dr.M.G.R. College of Education,"Kalkinatruvalasai, Keelanagachi Panchayat,",Uchipuli 623534,Ramanathapuram,Ramanathapuram,623534
2041,Tamil Nadu,QUAID E MILLETH COLLEGE FOR MEN,"Tambaram - Velachery Road,","Medavakkam,",Chennai,Chennai,600100
2042,Tamil Nadu,QUAID E MILLETH GOVT COLLEGE FOR WOMEN,"No.74, Binny Road",Anna Salai,Chennai 600002,Chennai,600002
2043,Tamil Nadu,R K SAMY TEACHER TRAINING INSTITUTE BHARATHI NAGAR,Seyyalur,Ettivayal post,Ramanathapuram 623527,Ramanathapuram,623527
2044,Tamil Nadu,R M K College of Engineering and Technology,R S M NAGAR,PUDUVOYAL,GUMMIDIPOONDI TALUK,Thiruvallur,601206
2045,Tamil Nadu,"R V S DENTAL COLLEGE AND HOSPITAL (Inst. Code - 274), COIMBATORE",RVS DENTAL COLLEGE & HOSPITAL,"242B, TRICHY ROAD",KANNAMPALAYAM,Coimbatore,641402
2046,Tamil Nadu,R V S POLYTECHNIC COLLEGE KANNAMPALAYAM,KUMARAN KOTTOM CAMPUS,"KANNAMPALAYAM, SULUR",COIMBATORE,Coimbatore,641402
2047,Tamil Nadu,R.C. TEACHER TRAINING INSTITUTE BHARATHIAR SALAI,"BHARATHIYAR SALAI, CANTONMENT, TRICHIRAPPALLI",- 620 001.,TRICHIRAPPALLI,Tiruchirappalli,620001
2048,Tamil Nadu,R.C. TEACHER TRAINING INSTITUTE TINDIVANAM,MARAKKANAM ROAD,PONDY-TINDIVANAM NH ROAD,TINDIVANAM,Viluppuram,604001
2049,Tamil Nadu,R.D.B. College of Education,SALIYAMANGALAM ROAD,PIN 614205,PAPANASAN,Thanjavur,614205
2050,Tamil Nadu,R.D.B. TEACHER TRAINING INSTITUTE PAPANASAM,SALIYAMANGALAM ROAD,PAPANASAM,THANJAVUR,Thanjavur,614205
2051,Tamil Nadu,"R.K. PARA MEDICAL COLLEGE (Inst. Code - 528), SALEM","330,Cuddalore Main Road",Near Bus Stand,Attur,Salem,636102
2052,Tamil Nadu,R.K. Samy College of Education,"Seyyaloor, Ettivayal Post",Via Chathirakudi,Ramanathapuram,Ramanathapuram,623527
2053,Tamil Nadu,R.K.R. College of Education,"P.B.No : 50, TIRUPUR ROAD",UDUMALPET - 642 126.,TIRUPUR,Coimbatore,642126
2054,Tamil Nadu,R.M.D Engineering College,"R.S.M. Nagar, Kavaraipettai",Gummidipoondi Taluk,Chennai,Thiruvallur,601206
2055,Tamil Nadu,R.M.K Engineering College,"R.S.M. Nagar, Kavaraipettai","Gummidipoondi Taluk,",-,Thiruvallur,601206
2056,Tamil Nadu,R.P.A. College of Education,"R.P. Nagar, Mamoottukadai","Viricode P.O, Kanyakumari District",Marthandam,Kanniyakumari,629165
2057,Tamil Nadu,"R.T.G. Arts &Science college ,Behind C.C.Road,Ettivadi,Polur-606 907G>",Murugapadi,CC Road,Polur,Tiruvannamalai,606907
2058,Tamil Nadu,"R.V.S COLLEGE OF NURSING (Inst. Code - 298), KANNAMPALAYAM, COIMBATORE","Kumaran Kottam Campus,kannampalayam,Coimbatore - 641402",NA,Coimbatore,Coimbatore,641402
2059,Tamil Nadu,"R.V.S. COLLEGE OF NURSING (Inst. Code - 080), SULAR, COIMBATORE","242-B, Trichy Road,Sulur",NA,Coimbatore - 641402,Coimbatore,641402
2060,Tamil Nadu,"R.V.S. COLLEGE OF PHARMACEUTICAL SCIENCES (Inst. Code - 079), COIMBATORE","242-B, Trichy Road",Sulur,Coimbatore,Coimbatore,641402
2061,Tamil Nadu,"R.V.S. COLLEGE OF PHYSIOTHERAPY (Inst. Code - 081), COIMBATORE","242-B, TRICHY ROAD, SULUR, COIMBATORE",NA,Sulur,Coimbatore,641402
2062,Tamil Nadu,"R.V.S. HOMOEOPATHIC MEDICAL COLLEGE (Inst. Code - 212), COIMBATORE","242-B, Trichy Road, Sulur, Coimbatore - 641402","242-B, Trichy Road, Sulur, Coimbatore - 641402",Coimbatore,Coimbatore,641402
2063,Tamil Nadu,R.V.S. School of Architecture,"Kumaran Kottam Campus,","Trichy Road, Kannampalayam,",Coimbatore - 641 402.,Coimbatore,641402
2064,Tamil Nadu,"R.V.S. SIDDHA MEDICAL COLLEGE AND HOSPITAL (Inst. Code - 264), COIMBATORE","Kumarankottam, Kannampalayam, Sulur",0,Coimbatore,Coimbatore,641402
2065,Tamil Nadu,R.V.S. TEACHER TRAINING INSTITUTE R.V.S NAGAR,KUMARAN KOTTAM CAMPUS,"KANNAMPALAYAM, SULUR",COIMBATORE - 641402,Coimbatore,641402
2066,Tamil Nadu,R.V.S.College of Education,RVS NAGAR,KARUR ROAD,DINDIGUL,Dindigul,624005
2067,Tamil Nadu,Raadhaa College of Education,"A.Jetti Halli Post,",Dharmapuri Dt,Dharmapuri Dt,Dharmapuri,636807
2068,Tamil Nadu,"RAAK Arts &Science College(c0-Ed),11 Perambi Road,Perambai,Villainaur post,VanurTaluk-605 110","No. 1, Baheer campus,","Perambai,",Villianur Post - 605110,Viluppuram,605110
2069,Tamil Nadu,RAASI POLYTECHNIC COLLEGE,"68/2,RASIPURAM-ATTUR MAIN ROAD,AAYILPATTY(PO)","RASIPURAM(TK), NAMAKKAL(DT)",NAMAKKAL,Namakkal,636202
2070,Tamil Nadu,"Rabiammal Ahamed Maideen College for Women, Thiruvarur - 610 002.",Off Vasan Nagar,NA,Thriuvarur,Thiruvarur,610001
2071,Tamil Nadu,Rabindharanath Tagore College of Education for Women,Veerachipalayam,Sankari West Post,Sankari,Salem,637303
2072,Tamil Nadu,"RAGAS DENTAL COLLEGE & HOSPITAL (Inst. Code - 023), CHENNAI","2/102, EAST COAST ROAD, UTHANDI, CHENNAI -600 119","2/102, EAST COAST ROAD, UTHANDI, CHENNAI-600 119",CHENNAI,Chennai,600119
2073,Tamil Nadu,"RAGAS SCHOOL OF NURSING, CHENNAI","2/102, East Coast Road, Uthandi-600119","2/102,East Coast Road, Uthandi-600119",Chennai,Kancheepuram,600119
2074,Tamil Nadu,Rainbow College of Education,KANNURPATTY ROAD,"PUDUCHATRAM, NAMMAKKAL TALUK",NAMAKKAL,Namakkal,637018
2075,Tamil Nadu,"Raja College of Engineering, Madurai",S.V.RAJA NAGAR,VEERAPANJAN,MADURAI,Madurai,625020
2076,Tamil Nadu,Raja Desingh College of Education,KALAIYUR & POST,GINGEE TK.,Gingee,Viluppuram,604206
2077,Tamil Nadu,RAJA DESINGH POLYTECHNIC COLLEGE KALAIYUR,"KALAIYUR & PO,GINGEE TK-604206",NA,NA,Viluppuram,604206
2078,Tamil Nadu,"Raja Doraisingam Government Arts College, Sivaganga",COLLEGE ROAD,NEAR MEDICAL COLLEGE,SIVAGANGA,Sivaganga,630561
2079,Tamil Nadu,Raja International Institute of Technology for Women,Ozhuginasery,Near Apta market,Nagercoil,Kanniyakumari,629001
2080,Tamil Nadu,RAJA SADHA BAKKIYAM TEACHER TRAINING SCHOOL UDAYARPALAYAM,Thularankurichi,Udayarpalayam PO &TK,Ariyalur,Ariyalur,621804
2081,Tamil Nadu,"Rajagiri Dawood Batcha College of Arts & Science, Papanasam, Thanjavur - 614 207.","Saliyamangalam Road,",Papanasam,Papanasam.,Thanjavur,614207
2082,Tamil Nadu,RAJAGOPAL POLYTECHNIC COLLEGE KONDASAMUDRAM,GANDHINAGAR,GUDIYATTAM,VELLORE,Vellore,632602
2083,Tamil Nadu,"Rajah Serfoji Government College, Thanjavur - 613 005.","Rajah Serfoji Government College, serfoji college (po), Thanjavur - 613 005.","Tamilnadu, india",Thanjavur,Thanjavur,613005
2084,Tamil Nadu,"Rajah's College, Thiruvaiyaru - 613 204.","SOUTH MAIN ROAD, THIRUVAIYARU - 613 204",THANJAVUR DISTRICT,THANJAVUR,Thanjavur,613204
2085,Tamil Nadu,RAJAJI INSTITUTE OF TECHNOLOGY VEERAPANDI,PERIYASEERAGAPADI(B.O),"VEERAPANDI(VIA), SALEM",SALEM,Salem,636308
2086,Tamil Nadu,Rajalakshmi College of Education,"1/261A,Thiruvalluvar nagar,","vagaikulam,muduvaithanenthal panchyat,",Thoothukudi,Thoothukkudi,628102
2087,Tamil Nadu,"RAJALAKSHMI COLLEGE OF NURSING (Inst. Code - 310), CHENNAI","Rajalakshmi Nagar,Thandalam","No:69,New Avadi Road,Kilpauk",Chennai,Chennai,602105
2088,Tamil Nadu,Rajalakshmi Engineering College,RAJALAKSHMI NAGAR,THANDALAM,CHENNAI,Kancheepuram,602105
2089,Tamil Nadu,Rajalakshmi Institute of Technology,Chennai Bangalore Highway,Kuthambakkam,Chennai - 600 124,Thiruvallur,600124
2090,Tamil Nadu,RAJALAKSHMI POLYTECHNIC COLLEGE -SOMASIPADI,"IYANGUNAM ROAD, SOMASIPADI",TIRUVANNAMALAI TALUK,TIRUVANNAMALAI,Tiruvannamalai,606611
2091,Tamil Nadu,RAJAMMAL RANGASAMY ELEMENTARY TTI TIRUCHENGODE,K.S.R KALVI NAGAR,THOKKAVADI,TIRUCHENGODE TK,Namakkal,637215
2092,Tamil Nadu,"RAJAMMAL SCHOOL OF NURSING, VELLORE",76 church st thiruvalluvar nagar gudiyattam road,pallikonda,vellore,Vellore,635809
2093,Tamil Nadu,RAJAPALAYAM DEIVANAI AMMAL TEACHER TRAINING INSTITUTE SALEM ROAD,"Elur Road, Kalangani Revenue Village, Namakkal Taluk","Elur Road, Kalangani Revenue Village, Namakkal Taluk",Namakkal,Namakkal,637018
2094,Tamil Nadu,Rajapalayam Deivanaiammal College of Education,Elur Road Kalangani Village Post Namakkal Taluk District,Elur Road Kalangani Village Post Namakkal Taluk District,Namakkal,Namakkal,637014
